N, ROB size, RS size, Cache Size, Memory Latency, Branch Type, Unrolls, Optimization Lvl, Cycles, Instructions, Branch hit, Icache hit, Dcache hit, ROB hzrds, RS hzrds, LSQ hzrds
1, 32, 16, 64, 1000, 3, 1, 8, 1236, 107, 0.242424, 0.777344, -4.000000, 395, 0, 0
1, 32, 16, 64, 1000, 3, 2, 8, 1003, 79, 0.346154, 0.772397, -2.153846, 282, 0, 0
1, 32, 16, 64, 1000, 3, 3, 8, 1003, 79, 0.346154, 0.772397, -2.153846, 282, 0, 0
1, 32, 16, 64, 1000, 3, 4, 8, 1085, 72, 0.500000, 0.754023, -2.538462, 200, 76, 0
2, 12, 6, 8, 100, 1, 1, 8, 294, 107, 0.242424, 0.659091, 0.090909, 105, 2, 0
2, 12, 6, 8, 100, 1, 2, 8, 279, 79, 0.423077, 0.665000, -0.200000, 82, 38, 0
2, 12, 6, 8, 100, 1, 3, 8, 279, 79, 0.423077, 0.665000, -0.200000, 82, 38, 0
2, 12, 6, 8, 100, 1, 4, 8, 288, 72, 0.458333, 0.475275, -0.277778, 27, 66, 0
2, 12, 6, 8, 100, 2, 1, 8, 294, 107, 0.242424, 0.659091, 0.090909, 105, 2, 0
2, 12, 6, 8, 100, 2, 2, 8, 280, 79, 0.423077, 0.614428, -0.250000, 85, 36, 0
2, 12, 6, 8, 100, 2, 3, 8, 280, 79, 0.423077, 0.614428, -0.250000, 85, 36, 0
2, 12, 6, 8, 100, 2, 4, 8, 358, 72, 0.500000, 0.269953, -0.388889, 37, 79, 0
2, 12, 6, 8, 100, 3, 1, 8, 326, 107, 0.303030, 0.596916, 0.130435, 107, 4, 0
2, 12, 6, 8, 100, 3, 2, 8, 272, 79, 0.384615, 0.652850, -0.190476, 83, 36, 0
2, 12, 6, 8, 100, 3, 3, 8, 272, 79, 0.384615, 0.652850, -0.190476, 83, 36, 0
2, 12, 6, 8, 100, 3, 4, 8, 308, 72, 0.458333, 0.545455, -0.263158, 26, 67, 0
2, 12, 6, 8, 1000, 1, 1, 8, 1308, 107, 0.242424, 0.665816, 0.090909, 729, 2, 0
2, 12, 6, 8, 1000, 1, 2, 8, 1061, 79, 0.423077, 0.666667, -0.157895, 555, 194, 0
2, 12, 6, 8, 1000, 1, 3, 8, 1061, 79, 0.423077, 0.666667, -0.157895, 555, 194, 0
2, 12, 6, 8, 1000, 1, 4, 8, 1271, 72, 0.458333, 0.491573, -0.263158, 108, 374, 0
2, 12, 6, 8, 1000, 2, 1, 8, 1308, 107, 0.242424, 0.665816, 0.090909, 729, 2, 0
